poi_id,category,name,long,lat
17253,Pet_store,The Pet Family @ Bukit Tinggi,101.4348690000,3.0070810000
10448,Bank,Alliance Financial Group Berhad,110.3545860000,1.5571330000
7685,Pharmacy,Guardian,100.3060400000,5.4502100000
8651,Bank,CIMB Bank Tawau,117.8901790000,4.2463170000
8224,Electronics_store,Senheng Jelutong,100.3151900000,5.4053100000
2938,Petrol_station,Shell,100.3049130000,5.3857330000
13207,Hotel,Asrama Perkasa,111.6731500000,2.0716370000
117,Mall,Plaza Bintang,103.3335520000,2.0288280000
2063,Maxis,Maxis Mobile Services Sdn. Bhd.,103.7656900000,1.4857640000
4352,Petrol_station,Petron,101.4423470000,3.0297940000
2873,Petrol_station,Shell,102.2379230000,6.1165750000
9365,Bank,Maybank Bandar Baru Bangi,101.7641320000,2.9425130000
931,Petrol_station,Petronas,101.6844820000,2.9572920000
12455,Restaurant,KFC,103.6777440000,1.5240400000
1466,Petrol_station,Petronas,101.4999230000,3.0630310000
9167,Bank,Atm - Bsn Hospital Melaka,102.2615990000,2.2179340000
11277,Restaurant,Auliah Trading & Restoran,118.3305970000,5.0243850000
16439,Amusement_park,Monica Bay,103.4415150000,4.1957690000
12283,Restaurant,Restaurant Mersing,103.8381730000,2.4305930000
3591,Petrol_station,Shell,101.1502300000,4.0769360000
7398,Convenience_store,Giant @ Jalan Changkat Jong,101.0274760000,4.0170180000
8385,Electronics_store,Onking Chain-Store Sdn. Bhd. @ Jalan Kenari 5,101.6205660000,3.0457590000
13181,Hotel,Perdana Inn,111.8303530000,2.2873350000
12411,Restaurant,Dapur Raos,116.4324400000,6.3564260000
5149,Petrol_station,Bhpetrol Karak,102.0876820000,3.4556500000
3956,Petrol_station,Petron Rusila,103.1853500000,5.2473340000
8306,Electronics_store,Senheng Electric (KL) Sdn. Bhd. (Senawang 47-49 Showroom),101.9489880000,2.7185920000
1715,Digi,Digi Sdn. Bhd.,103.7428630000,1.4717910000
12932,Hotel,Hotel Jen Penang,100.3301530000,5.4136170000
10919,Restaurant,Orkid Tropika Cafe,100.3972690000,6.1399550000
10388,Bank,OUB Bank @ Kota Bharu,102.2369210000,6.1292020000
4741,Petrol_station,Caltex Taman Emas Kluang,103.3103110000,2.0219630000
15281,Cafe, Lucky Eight Cafe,100.3641620000,6.1018200000
15554,Cafe,Perantau Hill,101.7357800000,2.9476690000
16678,Pet_store,Best farm Corp,101.6829270000,3.2591690000
14497,Hotel,New Budget Inn,103.4333410000,4.2661290000
6944,Convenience_store,Econsave @ Sungai Buloh,101.5572030000,3.2006720000
5385,Convenience_store,Kedai Ubat Dan Pasar Mini I Zats,102.2390890000,6.1271510000
12262,Restaurant,Loke Tien Yuen Restaurant,103.8381420000,2.4327460000
6786,Convenience_store,PASARAYA BORONG SAKAN TANAH MERAH,102.1510240000,5.8074290000
7385,Convenience_store,Giant Supermarket Karamunsing (GSKA),116.1046360000,5.9849750000
12462,Restaurant,Shahrzad Restaurant,103.7571990000,1.4818220000
9068,Bank,Am Bank,111.8646440000,2.3049670000
11611,Restaurant,Sun Mee Fong Seafood Restaurant ,101.0555770000,4.3254370000
9341,Bank,Maybank Lahad Datu,118.3307830000,5.0225600000
13951,Hotel,Grand Paradise Highway Hotel Rawang,101.5580080000,3.3307670000
10146,Bank,Ambank,101.7517160000,2.6906600000
10573,Restaurant,Day Day Soto,117.8844540000,4.2863850000
10466,Bank,Maybank,118.0738550000,5.8592140000
17137,Pet_store,Forest Pets Shop,101.5944486000,3.3067028000
12661,Restaurant,whos the boss restaurant 24hours,118.1179240000,5.8405980000
9429,Bank,Maybank,103.4370510000,4.6356920000
3207,Petrol_station,Shell,103.3354470000,1.5887730000
14514,Hotel,Premiere Hotel,101.4411400000,3.0073490000
10772,Restaurant,Loft 67,100.5547060000,5.3673740000
14326,Hotel,One Hotel Helang Langkawi,99.7294250000,6.3403120000
13752,Hotel,New Paris Hotel,102.8164520000,2.5123830000
503,Petrol_station,PETRONAS - Taman Seluang,100.5590230000,5.3974510000
17135,Pet_store,Petcare Centre,101.5254910000,3.3241821000
13277,Hotel,The Sterling Malacca,102.2520730000,2.1958270000
7213,Convenience_store,Giant Hypermarket @ Kuala Terengganu,103.1361330000,5.3211010000
13775,Hotel,Ophir Hotel,102.5368620000,2.2620600000
16353,Amusement_park,Park World Recreation Sdn Bhd,101.6104830000,3.0243940000
12387,Restaurant,Oldtown White Coffee Tesco Semenyih,101.8569580000,2.9308750000
541,Petrol_station,PETRONAS - Jalan Gopeng 1,101.1096370000,4.5748210000
12000,Restaurant,Azza Restoran,102.3611590000,3.9374590000
13813,Hotel,Langkawi Budget Inn,99.8427840000,6.3263240000
241,Putra LRT,Stesen Putra Lrt Asia Jaya (kj17),101.6377470000,3.1043030000
10325,Bank,Affin,103.6876920000,1.5026370000
13200,Hotel,Villa Hotel,111.8277820000,2.2891670000
780,Petrol_station,PETRONAS - Peserai,102.9032640000,1.8569680000
2573,Celcom,Celcom Kemaman,103.4192250000,4.2215890000
16752,Pet_store,Blue O Pink Cats House,100.4355439000,5.3662480000
16737,Pet_store,De Kennel Pet Shop,100.3127611000,5.4305143000
7635,Pharmacy,Guardian,101.7712650000,3.1460750000
6550,Convenience_store,MyNEWS.com @ Genting First World Hotel,101.7925380000,3.4235240000
14167,Hotel,Parkland Apartment,101.3861060000,4.4900070000
7496,Pharmacy,Watsons @ Megamall Pinang Shopping Centre,100.3993730000,5.3763700000
5874,Convenience_store,7-Eleven,103.3071540000,3.8237220000
2362,Celcom,Celcom (M) Bhd. (Jelutong),100.3141980000,5.3933530000
1624,Digi,Digi,100.2871820000,5.3259450000
1238,Petrol_station,PETRONAS - Songsang,102.4210540000,3.4528660000
16249,Cafe,Hailam Kopitiam,101.6226570000,3.1192680000
6970,Convenience_store,Econsave Damansara Damai,101.5923500000,3.1997190000
13046,Hotel,Impiana Hotel Ipoh,101.0946000000,4.5900650000
3711,Petrol_station,Shell Kg Baru Menglembu,101.0451670000,4.5595410000
11762,Restaurant,Kedai Makanan Palani,102.4125310000,3.4499560000
7014,Convenience_store,Econsave @ Yong Peng,103.0669430000,2.0107290000
1870,Maxis,Maxis,101.6220440000,3.1203620000
15741,Cafe,Old Town White Coffee,102.8118070000,2.5091910000
12169,Restaurant,Kfc Dungun,103.4171170000,4.7572210000
6768,Convenience_store,"Mydin, Jalan Tun Tan Siew Sin",101.6983280000,3.1462810000
5516,Convenience_store,Pusat Pembelian Shen Yee,100.4872550000,5.1194820000
6239,Convenience_store,"7-eleven @ Pusat Perdagangan Raub, Raub",101.8558170000,3.7962330000
6528,Convenience_store,MyNEWS.com @ Tesco Cheras,101.7347660000,3.0995410000
7266,Convenience_store,Giant Supermarket,101.9376680000,2.7228110000
15425,Cafe,Station 1 Cafe Batu Pahat,102.9444930000,1.8687660000
12313,Restaurant,PAU BONDA ENTERPRISE,102.6045360000,2.0474410000
3820,Petrol_station,Shell,110.3145030000,1.5633080000
5949,Convenience_store,"7-eleven @ Harbour City Sembulan, Kota Kinabalu",116.0641010000,5.9624070000
12332,Restaurant,Restaurant Linie,103.0355510000,5.0730070000
16389,Amusement_park,FLEE60 REAL ROOM ESCAPE,100.2480450000,5.4745210000
15885,Cafe,Tutti Frutti Queensbay,100.3070110000,5.3353980000
3000,Petrol_station,Shell Jalan Miri - Lutong,114.0148040000,4.4409890000
15644,Cafe,I love Simple Lifestyle Cafe,116.0686890000,5.9403030000
6134,Convenience_store,"7-eleven @ Taman Gohtong Jaya, Genting Highland",101.7692680000,3.3975250000
7506,Pharmacy,Watson's Personal Care Stores Sdn Bhd,101.1180000000,4.6137900000
2081,Maxis,Maxis @ PD Telezone,101.7955630000,2.5232420000
11603,Restaurant,Starbucks Coffee -Cameron Highlands-,101.3779870000,4.4706190000
12671,Restaurant,Mr.Bun,118.0626870000,5.8682150000
5391,Convenience_store,7-11 Taman Kota Harmoni,102.1466760000,5.7764110000
6903,Convenience_store,99 Speed Mart @ Bandar Tasik Puteri,101.5024170000,3.2800930000
9294,Bank,Public Mutual Berhad,113.0414300000,3.1828620000
13119,Hotel,The Leverage Business Hotel (Kuala Kedah),100.3566640000,6.0967850000
4296,Petrol_station,Petron,101.6188800000,3.1112900000
1218,Petrol_station,"PETRONAS - Bukit Beruntung, Rawang",101.5619950000,3.4001150000
263,Putra LRT,Kampung Baru,101.7066400000,3.1613700000
701,Petrol_station,PETRONAS - Masjid Tanah,102.1077850000,2.3503870000
12280,Restaurant,Restoran Malaysia,103.8349420000,2.4306670000
4480,Petrol_station,Caltex S 11 Shah Alam,101.5302900000,3.0758200000
896,Petrol_station,Petronas Sungai Rambai,102.4926030000,2.1250900000
17250,Pet_store,Hup Fatt Pet Trading,101.0852366000,4.5961327000
15372,Cafe,MB Products (M) Sdn Bhd,102.2418800000,2.2743020000
15170,Cafe,Farm Village Food Court,113.9922410000,4.4055090000
861,Petrol_station,Petronas Parit Raja,103.1054630000,1.8608900000
4990,Petrol_station,Bhpetrol Jalan Air Itam,100.2904710000,5.4044060000
8809,Bank,Bank Simpanan Nasional @ Jalan Kuala Krai,102.2413620000,6.1099090000
1797,Digi,Digi Specialised Store,101.6438520000,3.2174310000
11850,Restaurant,Bumbu Bali,101.6153720000,3.0232780000
3993,Petrol_station,Petron,100.3145820000,5.4320720000
6404,Convenience_store,7-Eleven,101.8287590000,2.9728660000
7813,Pharmacy,GCH Retail (M) Sdn Bhd Guardian Pharmacy,102.2500000000,2.1891200000
4334,Petrol_station,Petron Kg Giling,116.2052640000,6.1148930000
10656,Restaurant,The Chicken Rice Shop Giant Kuala Terengganu,103.1283640000,5.3107240000
12595,Restaurant,Ipoh Town Kopitiam @ Tun Jugah Mall Kuching,110.3531170000,1.5571740000
6395,Convenience_store,Econsave Cash & Carry (Yong Peng) Sdn. Bhd.,103.0673340000,2.0103750000
7080,Convenience_store,Tesco Kulim,100.5271280000,5.3621880000
4573,Petrol_station,Caltex Air Itam,100.2843130000,5.4050040000
6511,Convenience_store,Mui Tat Economic Shop,110.3314060000,1.5214740000
17232,Pet_store,Momo Doggie,101.0695970000,4.5485880000
6484,Convenience_store,"7-eleven @ Jalan Kota Samarahan, Kuching",110.4429390000,1.4519280000
1377,Petrol_station,Petronas Bukit Bunga,101.9019750000,5.8355520000
15551,Cafe,Tappers Cafe Cyberjaya,101.6623900000,2.9233390000
5481,Convenience_store,Express Mart Sdn. Bhd.,113.9906220000,4.3966290000
3619,Petrol_station,Shell Sabak Bernam,100.9849610000,3.7633870000
85,Golf,Guthrie Golf Academy Pitch & Putt Course,101.5381660000,3.1009220000
16308,Cafe,Oldtown White Coffee,110.3573950000,1.5361130000
320,Petrol_station,PETRONAS - Jinjang - New,101.6363790000,3.2141200000
1568,Digi,Digi,101.6257320000,3.1961560000
8208,Electronics_store,Senheng Electric @ Jalan Raja Uda,100.3809710000,5.4199200000
8087,Pharmacy,Guardian @ Qiant Pulai Utama,103.5948030000,1.5541880000
2176,Maxis,Maxis Communications Bhd.,101.5702810000,3.0660230000
12011,Restaurant,Restoran Man Fook Lau,102.3549780000,3.9331790000
186,Mall,Summit Hotel Subang USJ,101.5939450000,3.0595350000
13617,Hotel,Century Hotel Kota Kinabalu,116.0754250000,5.9822270000
767,Petrol_station,Petronas @ Air Hitam,103.1737860000,1.9106870000
11106,Restaurant,Pizza Hut Batu Pahat,102.9354790000,1.8571690000
2783,Petrol_station,Shell,101.5694990000,3.1657870000
6763,Convenience_store,My Mart Mydin Sdn. Bhd.,101.5377690000,3.0452760000
14124,Hotel,"Euro Rich Hotel, Skudai",103.6637870000,1.4876690000
4440,Petrol_station,Petron 8th Mile Sandakan,118.0247830000,5.8834570000
5678,Convenience_store,7-Eleven,102.2324910000,2.2191910000
4160,Petrol_station,Petron,103.3286700000,2.0341300000
8546,Mall,The Store Departmental Store,101.0904480000,4.5838580000
13086,Hotel,Casavilla Hotel Taiping,100.7053610000,4.8208800000
9785,Bank,Maybank,102.3469500000,3.4841900000
5532,Convenience_store,"7-eleven @ Jalan Besar, Pekan Sungai Siput",101.0708580000,4.8202500000
1808,Digi,Digi Specialised Store,101.4785620000,3.0581460000
16743,Pet_store,CatsnDogs.my - Pet Shop for Cats and Dogs,100.5316620000,5.3694690000
7599,Pharmacy,Guardian,101.6113200000,3.1559600000
8361,Electronics_store,Senheng Electrical shop,103.4132120000,4.7558760000
15016,Cafe,Old Town White Coffee,117.9147870000,4.2824570000
9716,Bank,Maybank Semporna,118.6100380000,4.4805320000
515,Petrol_station,Petronas Simpang Ampat 1,100.4761560000,5.2814250000
15018,Cafe,Restoran D LeepaQ,117.8957240000,4.2545160000
8246,Electronics_store,Senheng Electric (KL) Sdn. Bhd.,100.3538960000,6.1132860000
11661,Restaurant,Kfc Semporna,118.6103370000,4.4785010000
305,Petrol_station,Petronas,101.6798660000,3.0487840000
8982,Bank,Eon Bank,100.4865850000,5.1199510000
4507,Petrol_station,Caltex Jalan Tengku Mizan,103.1124610000,5.3384250000
17062,Pet_store,Samatek Aquarium,103.3237832000,3.8059867000
16470,Stadium,Bukit Jalil National Stadium,101.6909310000,3.0544280000
15200,Cafe,Soong Yong Cafe,113.9955590000,4.3327500000
7833,Pharmacy,Guardian Ioi Mall Kulai,103.6268730000,1.6481280000
15866,Cafe,Curry Laksa @ Kedai Kopi Hiap Hing,101.6733030000,3.2358300000
4073,Petrol_station,Petron,100.3853100000,6.1422600000
13155,Hotel,my Evergreen Homestay Perlis,100.2010250000,6.4449540000
5059,Petrol_station,Bhpetrol,102.9362280000,1.8473790000
5397,Convenience_store,Pasaraya Permata Timur Sdn. Bhd.,102.2522670000,6.1220130000
13522,Hotel,"Rumah Putih, KLIA & KL LCCT Airport, Kuala Lumpur Malaysia",101.7027620000,2.8239200000
9338,Bank,Alliance Bank,118.3298030000,5.0219470000
9661,Bank,Maybank,101.2868440000,4.1129370000
1186,Petrol_station,PETRONAS - Selayang Baru - New,101.6674600000,3.2435090000
16675,Pet_store,Diva Pets . Grooming Salon,101.5745256000,2.9940224000
3618,Petrol_station,Shell Jalan Maharajalela Teluk Intan,101.0101230000,4.0016440000
6812,Convenience_store,PASARAYA BORONG SAKAN SIMPANG RENGGAM,103.3107680000,1.8283640000
1883,Maxis,Maxis Sungai Besi,101.6978970000,3.0508040000
724,Petrol_station,PETRONAS - MITC,102.2561550000,2.2056850000
3858,Petrol_station,Shell Jalan Penrissen,110.3337510000,1.5063550000
8151,Electronics_store,Senheng BK Angsana,101.7504670000,3.0622420000
14170,Hotel,Hotel Kristal,101.9085630000,3.5216470000
16614,Stadium,STADIUM PENAMPANG,116.1064610000,5.9150650000
14579,Hotel,Lim Tee How & Sons Sdn. Bhd.,103.3201560000,2.0323220000
7128,Convenience_store,"Tesco Extra, Jalan Sungai Dua",100.2975420000,5.3510140000
6539,Convenience_store,Mynews.com,101.7338520000,3.2023400000
2415,Celcom,Celcom (M) Sdn. Bhd.,100.2061480000,6.4462760000
12995,Hotel,Walk Inn,113.9924770000,4.3965650000
5606,Convenience_store,"7-Eleven Taman Alam Megah, Seksyen 27",101.5668870000,3.0232390000
7976,Pharmacy,Guardian @ Kuantan Walk,103.3272470000,3.8138380000
3475,Petrol_station,Shell Putatan,116.0488010000,5.8976590000
2266,Celcom,Celcom (Sri Kalimah Sdn. Bhd.) @ Taman Dato Ahmad Razali,101.7516680000,3.1591690000
14191,Hotel,Dusun Eco Resort,101.8920520000,3.4324940000
892,Petrol_station,"PETRONAS - Bakri 2, Muar",102.6079770000,2.0444290000
13616,Hotel,Lavender Lodge,116.0743760000,5.9781420000
2812,Petrol_station,Shell,101.5741010000,3.1608230000
10280,Bank,Ar-Rahnu Agrobank,116.4476290000,6.3648330000
8556,Mall,The Store Soon Seng Plaza,102.2451200000,2.2077820000
4653,Petrol_station,Caltex Nibong Tebal,100.4810040000,5.1754340000
14127,Hotel,Mutiara Johor Bahru,103.7579760000,1.4884880000
12153,Restaurant,Su Xiang Vegetarian Restaurant,101.0345870000,4.0107940000
16070,Cafe,Secret Recipe Ipoh Garden,101.1118760000,4.6121220000
7290,Convenience_store,Giant @ Taman Sri Kluang,103.2987110000,2.0282490000
16365,Amusement_park,Dream World,101.6159900000,3.1489880000
9151,Bank,Maybank Pulau Sebang,102.2304110000,2.4632480000
15785,Cafe,Village 3 Cafe,100.9655460000,4.3870250000
12557,Restaurant,Domino's Pizza,101.5740980000,2.9962900000
13211,Hotel,Dung Fang Hotel,111.8311920000,2.2850430000
15596,Cafe,Starbucks Coffee Berjaya Megamall,103.3303380000,3.8158740000
1044,Petrol_station,PETRONAS - Keningau 1,116.1648850000,5.3553160000
6794,Convenience_store,PASARAYA BORONG SAKAN SPG.KUALA,100.3676900000,6.1193590000
6296,Convenience_store,Comfort Mini Market,100.1409680000,6.3984600000
2684,Celcom,Celcom (JLG Mobile (M) Sdn. Bhd.) @ Tropicanan City Mall,101.6278590000,3.1346780000
45,Golf,Impian Golf & Country Club,101.7972490000,3.0182880000
15755,Cafe,PP Cafe,102.5743860000,2.0507650000
8131,Electronics_store,senQ Klang Parade,101.4534330000,3.0643700000
3247,Petrol_station,Shell Jalan Sogo,102.9267540000,1.8516270000
72,Golf,Lembah Beringin Golf & Country Club,101.5352520000,3.5718170000
2162,Maxis,Maxis Centre Ampang Point,101.7513120000,3.1576910000
17243,Pet_store,Fluffy Pet House,101.1148860000,4.5503820000
10496,Bank,Am Bank,118.0572120000,5.8663040000
16800,Pet_store,Rottweiler World,101.1152140000,4.6316679000
1192,Petrol_station,Petronas Rawang Park 2,101.5574870000,3.3108240000
9030,Bank,Bank Rakyat @ Jitra,100.4193450000,6.2563820000
16738,Pet_store,Aiksin Venture (M) Sdn. Bhd.,100.3336260000,5.4180130000
9114,Bank,UOB,102.2271470000,2.2288230000
10128,Bank,Agrobank Teluk Intan,101.0215990000,4.0237350000
3294,Petrol_station,Shell,103.8543960000,1.5027280000
907,Petrol_station,PETRONAS - Ampang Permai,101.7624520000,3.1490990000
1943,Maxis,Maxis Mobile Services Sdn. Bhd.,100.3237980000,5.4121260000
41,Golf,Bukit Rahman Putra,101.5518040000,3.2159120000
16060,Cafe,Parkland Caf and Grill Restaurant,101.3889210000,4.4908650000
4803,Petrol_station,Caltex Taman Ungku Tun Aminah 1,103.6568980000,1.5135900000
12951,Hotel,Red Rock Hotel,100.3232580000,5.4168950000
12415,Restaurant,Restoran Arifah,116.2674410000,6.1366270000
12091,Restaurant,Green Meadow Cafe,111.4752450000,1.2068510000
439,Petrol_station,Petronas Jalan Kuala Krai,102.2409580000,6.1072500000
2710,Celcom,Celcom X-Pax,110.3253530000,1.4585160000
9268,Bank,Bank Rakyat @ Larkin Perdana,103.7492830000,1.5007130000
15450,Cafe,Nanyang Kopitiam,103.0679490000,2.0103280000
454,Petrol_station,Petronas Batang Merbau,102.0063670000,5.8074540000
7465,Pharmacy,Watson,101.6098640000,3.0725190000
14563,Hotel,Nirwana Beach Resort,103.8376400000,2.4300780000
6470,Convenience_store,TBT Marketing (MA0099929U),102.3332690000,2.2002440000
3638,Petrol_station,Shell,101.7179300000,3.2412300000
13582,Hotel,Hotel Pine Beach,103.3319700000,3.8109740000
10442,Bank,Bank Simpanan Nasional @ Petra Jaya,110.3389120000,1.5717060000
11305,Restaurant,Nadeje Patisserie Cafe,102.2458500000,2.1898760000
3728,Petrol_station,Shell,103.0742910000,3.0809100000
4117,Petrol_station,Petron,102.2514900000,2.2193500000
17170,Pet_store,Pet Noble House,101.6224031000,3.1379931000
4571,Petrol_station,Caltex Tanjung Bungah,100.2940950000,5.4646600000
2595,Celcom,I.Family (Celcom),116.0757810000,5.9855570000
8041,Pharmacy,Wisma Etonic (Guardian),101.5767330000,3.3208010000
3926,Petrol_station,Petron,101.7171790000,3.1348090000
6788,Convenience_store,PASARAYA BORONG SAKAN BALING,100.9188120000,5.6763320000
11055,Restaurant,Teo Soon Loong Seafood Restaurant,102.2318540000,2.1975310000
2695,Celcom,Celcom (Nasaria Holding Sdn. Bhd.) @ Taman Connaught,101.7359720000,3.0816030000
15353,Cafe,New Eastern Cafe,111.5221490000,2.1333220000
5608,Convenience_store,Watsons,111.8400410000,2.3100330000
15413,Cafe,The Coffee Bean & Tea Leaf Senai Airport,103.6667380000,1.6358420000
13821,Hotel,Sunderland Motel,99.8504990000,6.3212190000
5578,Convenience_store,"7-eleven @ Jalan Pantai Halban, Jitra",100.4201570000,6.2431560000
14031,Hotel,Hotel Sakura,102.4147740000,3.4431020000
6304,Convenience_store,Soon Hin,101.3883210000,4.4911890000
14587,Hotel,HOTEL ANGGERIK IMPIAN,103.0344520000,5.0734500000
4387,Petrol_station,Petron Sitiawan,100.6983620000,4.2171740000
9404,Bank,Cimb,103.4196060000,4.2235030000
9206,Bank,Public Bank @ Batu Pahat,102.9470580000,1.8435770000
